Termd,EngagementSurvey,EmpSatisfaction,SpecialProjectsCount,Absences,DaysLateLast30,YearsAtCompany,OverTime,WorkLifeBalance,Department,PerformanceScore,RecruitmentSource,MaritalStatus,AgeBracket,SalaryBand,satisfaction_trend,Sex,RaceDesc,employee_id,departure_cause,exit_feedback,source_dataset,Position
0,3.09,1,2,10,0,3.0,0,4,5,1,8,1,0,2,0,1,5,3ec97f6e50e0,,,kaggle,Research Scientist
0,3.16,1,1,4,0,4.0,0,4,5,1,8,1,0,5,0,1,5,22f660891a68,,,kaggle,Laboratory Technician
0,3.12,4,1,6,0,2.0,0,3,5,1,8,3,0,2,2,1,5,4ca6b0d7827e,,,kaggle,Research Scientist
1,4.37,1,1,8,0,0.0,1,3,5,0,8,1,0,5,0,1,5,993ea10304f5,compensation,"After 1 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",kaggle,Laboratory Technician
0,4.36,4,1,9,3,1.0,0,3,5,0,8,1,0,5,1,1,5,10c1a3fbe69d,,,kaggle,Research Scientist
0,2.59,4,0,8,2,4.0,0,3,5,1,8,3,0,5,2,1,5,bf3540ffb58e,,,kaggle,Laboratory Technician
0,5.0,4,2,5,1,2.0,0,3,5,1,8,1,0,5,1,1,5,30805767cf23,,,kaggle,Research Scientist
1,3.75,4,1,4,0,5.0,1,3,5,1,8,3,0,2,2,1,5,73372005912d,compensation,The compensation structure here doesn't reward experience. I've consistently exceeded targets but my pay reviews have been minimal.,kaggle,Laboratory Technician
1,3.81,5,1,6,0,3.0,1,3,6,0,8,0,0,5,0,1,5,5126b306b569,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,kaggle,Sales Representative
0,3.72,2,1,12,0,3.0,0,1,5,1,8,3,0,2,0,0,5,6a007af4a3c4,,,kaggle,Laboratory Technician
0,4.29,5,1,5,0,5.0,0,4,5,1,8,3,0,2,1,1,5,c4b1b40f30a4,,,kaggle,Laboratory Technician
1,4.47,1,1,13,0,1.0,0,2,6,1,8,1,0,5,0,1,5,edb88aa2edf5,layoff,The department reduction affected my role. I appreciate the severance package and would consider returning if a suitable position opens up.,kaggle,Sales Representative
0,3.13,4,0,7,0,4.0,0,2,5,1,8,0,0,2,2,0,5,ea0da349f024,,,kaggle,Manufacturing Director
1,3.07,5,2,3,2,2.0,1,2,5,1,8,1,0,5,0,1,5,fbdd52f1a355,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Research Scientist
0,2.44,4,0,6,0,3.0,0,2,6,0,8,1,0,3,2,0,5,a868f930bb66,,,kaggle,Sales Executive
0,3.05,4,0,6,3,5.0,0,3,5,1,8,1,0,2,2,1,5,a65174213aa9,,,kaggle,Laboratory Technician
0,4.4,4,1,3,3,5.0,1,4,6,1,8,0,0,3,1,0,5,8cb7b9648ba7,,,kaggle,Sales Executive
1,2.43,2,1,10,0,5.0,1,3,6,1,8,3,0,2,0,0,5,87066fe9fde1,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Sales Representative
0,4.45,5,0,6,3,2.0,0,3,6,1,8,1,0,5,1,1,5,29fa9180479c,,,kaggle,Sales Representative
0,3.81,5,1,6,2,6.0,1,3,5,1,8,1,0,2,2,1,5,2e2a4dc47e34,,,kaggle,Research Scientist
0,3.81,2,1,10,0,1.0,0,3,5,0,8,1,0,5,0,1,5,0da25749861c,,,kaggle,Laboratory Technician
1,2.53,4,1,8,3,6.0,1,3,5,1,8,1,0,2,0,0,5,ece5a488bf41,compensation,"After 6 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",kaggle,Laboratory Technician
1,2.55,4,9,7,3,2.0,0,3,6,1,8,3,0,3,0,0,5,606519ee05ec,management,There were ongoing communication issues with leadership in my department. Decisions were made without consulting the team and morale suffered.,kaggle,Sales Executive
0,3.09,2,1,5,1,1.0,0,3,5,1,8,0,0,2,0,1,5,f6632fa9de3b,,,kaggle,Laboratory Technician
0,1.86,5,0,8,2,5.0,0,2,5,1,8,1,0,2,0,1,5,cb01168dbfb5,,,kaggle,Laboratory Technician
0,3.67,4,1,7,3,4.0,0,3,5,1,8,0,0,3,2,0,5,c9bab619adff,,,kaggle,Manufacturing Director
0,4.35,2,8,12,0,4.0,0,3,5,0,8,3,0,2,0,1,5,2b1511db364d,,,kaggle,Laboratory Technician
1,4.34,2,1,4,1,1.0,0,1,5,1,8,1,0,5,0,0,5,f9e90e3027bc,work_life_balance,"After 1 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Laboratory Technician
0,4.3,4,1,3,0,5.0,1,3,6,1,8,1,0,2,1,0,5,acaee346c508,,,kaggle,Sales Executive
1,3.15,1,2,8,2,0.0,1,2,5,1,8,3,0,2,0,1,5,61eb19de1154,career_growth,I've been in the same role for 1 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,kaggle,Laboratory Technician
0,4.39,2,1,4,3,1.0,0,3,6,1,8,1,0,5,0,0,5,5e000f728fd3,,,kaggle,Sales Representative
0,3.15,1,0,12,0,1.0,0,3,5,1,8,0,0,5,0,1,5,d09c7f8b69cf,,,kaggle,Laboratory Technician
0,2.53,5,1,6,2,6.0,1,3,5,1,8,3,0,2,2,0,5,036e758c1c3b,,,kaggle,Research Scientist
0,4.36,4,1,13,1,5.0,0,3,5,1,8,1,0,3,1,1,5,02ae82d962fc,,,kaggle,Research Scientist
1,3.18,4,1,2,3,1.0,0,3,2,1,8,1,0,5,0,1,5,5203d5de1817,work_life_balance,"After 1 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Human Resources
0,3.12,1,1,5,0,6.0,0,4,5,1,8,0,0,2,0,1,5,b8a5cdd4da85,,,kaggle,Laboratory Technician
0,2.48,5,0,3,2,2.0,0,3,2,1,8,1,0,5,2,1,5,80ee4701c29d,,,kaggle,Human Resources
0,2.41,4,1,9,0,4.0,0,2,5,1,8,3,0,3,2,1,5,77b097bb6f8d,,,kaggle,Healthcare Representative
1,3.1,4,1,11,0,6.0,1,3,6,1,8,3,0,3,0,1,5,a6c8d2f17b42,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",kaggle,Sales Executive
0,3.85,5,1,4,0,2.0,0,3,5,1,8,1,0,2,2,1,5,f0ce17e46ef7,,,kaggle,Research Scientist
0,1.92,4,2,7,1,2.0,0,3,6,1,8,1,0,0,0,1,5,8f5a256ff22f,,,kaggle,Sales Executive
0,2.49,4,0,2,1,4.0,0,3,5,1,8,1,0,3,2,0,5,d13370592a69,,,kaggle,Manufacturing Director
0,3.76,1,1,8,0,6.0,0,3,5,1,8,0,0,2,0,1,5,3fd48b80bb27,,,kaggle,Healthcare Representative
0,2.58,5,1,3,0,5.0,1,3,6,1,8,3,0,3,2,0,5,f76b38860c11,,,kaggle,Sales Executive
1,2.54,1,5,4,1,2.0,0,3,5,1,8,1,0,2,0,1,5,11d7ba8d7652,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,kaggle,Laboratory Technician
0,3.13,4,1,4,3,7.0,0,3,6,1,8,1,0,5,2,1,5,07899cf0d60a,,,kaggle,Sales Representative
0,4.92,2,0,15,0,3.0,0,3,6,0,8,1,0,3,0,1,5,c6e910e63915,,,kaggle,Sales Executive
0,3.68,5,1,6,0,6.0,0,2,6,0,8,3,0,4,2,0,5,4d366381639a,,,kaggle,Sales Executive
0,3.04,1,7,8,1,4.0,0,2,5,1,8,3,0,2,0,1,5,9c1fd92ee5f4,,,kaggle,Research Scientist
0,3.8,1,1,4,3,5.0,1,3,6,1,8,1,0,3,0,1,5,ab736526a613,,,kaggle,Sales Executive
0,3.09,1,1,14,0,5.0,0,4,6,1,8,1,0,3,0,1,5,74efffb8518b,,,kaggle,Sales Executive
1,3.14,2,1,8,0,1.0,1,3,6,1,8,1,0,5,0,1,5,1daf5c84e971,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Sales Representative
1,4.36,5,1,6,0,7.0,1,4,5,1,8,1,0,2,0,1,5,205490e553ac,work_life_balance,I need better work-life balance. The constant pressure and lack of remote work options made it difficult to manage personal responsibilities.,kaggle,Laboratory Technician
0,3.84,5,0,9,1,4.0,0,3,6,1,8,3,0,3,2,1,5,86b260e88ea8,,,kaggle,Sales Executive
1,2.52,5,1,5,0,1.0,1,3,6,1,8,3,0,5,0,1,5,d54b38abc2e8,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,kaggle,Sales Representative
0,4.36,2,1,7,1,2.0,0,2,5,1,8,3,0,5,0,0,5,001d0756bf78,,,kaggle,Research Scientist
0,4.28,5,3,6,2,3.0,0,2,5,1,8,1,0,2,1,1,5,c879699e3137,,,kaggle,Laboratory Technician
0,3.05,4,2,8,3,3.0,0,2,6,1,8,1,0,4,2,1,5,2c6e2ce23c66,,,kaggle,Sales Executive
0,2.43,5,4,3,3,3.0,0,2,5,1,8,1,0,2,2,1,5,a8a0b01b315b,,,kaggle,Laboratory Technician
1,1.87,1,3,7,3,3.0,0,3,6,1,8,1,0,3,0,1,5,ca4b77afd2ed,work_life_balance,"After 3 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Sales Representative
0,5.0,4,1,8,2,7.0,0,3,5,1,8,0,0,3,1,1,5,5fa87fdca8ad,,,kaggle,Manufacturing Director
0,3.84,2,4,9,2,2.0,0,3,2,1,8,1,0,5,0,0,5,e86efdebb6bb,,,kaggle,Human Resources
0,4.46,4,6,4,0,2.0,1,2,5,1,8,0,0,2,1,1,5,a5b8cccfa46d,,,kaggle,Laboratory Technician
0,2.6,4,0,13,3,5.0,1,2,6,0,8,0,0,3,2,0,5,02698968e642,,,kaggle,Sales Executive
1,1.3,4,1,5,1,1.0,0,2,5,1,8,3,1,5,0,1,5,d3fd9d5ec1ce,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Laboratory Technician
0,3.07,5,7,6,2,2.0,1,2,6,1,8,1,1,2,2,0,5,14f45cc70ad4,,,kaggle,Sales Executive
0,3.05,2,1,4,1,5.0,0,2,5,1,8,1,1,5,0,0,5,42da5220f8bc,,,kaggle,Research Scientist
0,3.79,4,1,1,0,8.0,0,3,2,0,8,1,1,2,2,0,5,895d86faea15,,,kaggle,Human Resources
0,3.71,2,1,9,3,6.0,0,1,5,0,8,0,1,4,0,0,5,9ca1f8f994cf,,,kaggle,Manufacturing Director
0,2.51,1,1,6,2,5.0,1,3,5,1,8,1,1,3,0,1,5,3d57ee2bd933,,,kaggle,Healthcare Representative
1,2.59,2,2,11,2,3.0,1,3,5,1,8,0,1,5,0,1,5,4634db625004,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,kaggle,Laboratory Technician
1,3.66,5,1,8,0,8.0,1,3,6,1,8,3,1,3,0,1,5,1a16d372ffab,management,There were ongoing communication issues with leadership in my department. Decisions were made without consulting the team and morale suffered.,kaggle,Sales Executive
0,3.78,4,1,6,1,8.0,0,3,6,1,8,1,1,3,2,1,5,5fd35a04ede5,,,kaggle,Sales Executive
1,3.8,1,0,10,0,6.0,0,3,5,0,8,3,1,2,0,1,5,5164f38e622f,performance,I acknowledge that my recent performance wasn't meeting expectations. I was dealing with personal issues that affected my work.,kaggle,Research Scientist
0,2.57,5,1,5,0,3.0,0,1,5,0,8,0,1,2,2,0,5,b640b26506f4,,,kaggle,Research Scientist
1,3.19,4,0,5,1,7.0,1,2,2,1,8,0,1,2,0,0,5,c71ffa1f1e76,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Human Resources
0,2.59,4,5,5,0,0.0,0,3,6,1,8,0,1,3,2,1,5,12d8c72ec834,,,kaggle,Sales Executive
1,2.43,5,1,5,1,1.0,1,1,5,1,8,3,1,5,0,1,5,b62b5326b379,work_life_balance,"After 1 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Laboratory Technician
0,2.45,2,1,7,0,5.0,0,4,6,0,8,1,1,4,0,1,5,978ee83141d2,,,kaggle,Sales Executive
0,3.72,5,1,3,0,3.0,1,3,5,1,8,1,1,2,2,0,5,ad83be5761d8,,,kaggle,Laboratory Technician
0,1.2,5,3,8,0,2.0,0,3,5,1,8,0,1,3,0,0,5,31091679edc3,,,kaggle,Laboratory Technician
1,3.72,1,6,5,3,4.0,0,2,6,1,8,3,1,3,0,1,5,07bb7b3df6c0,career_growth,The lack of internal mobility is frustrating. I asked about lateral moves twice and was told to wait. I found a company that invests in career development.,kaggle,Sales Executive
1,3.19,4,1,8,0,8.0,1,3,5,1,8,1,1,5,0,0,5,2be11b3588be,career_growth,"Despite strong performance reviews, there's been no discussion about advancement. I need a role where I can develop new skills and take on more responsibility.",kaggle,Research Scientist
0,3.05,1,1,4,0,7.0,0,3,6,1,8,3,1,3,0,1,5,64f7b02cc7a0,,,kaggle,Sales Executive
0,5.0,5,1,6,2,8.0,0,3,5,1,8,1,1,3,1,1,5,e3a909800da3,,,kaggle,Manufacturing Director
1,1.78,1,8,19,2,2.0,0,3,6,1,8,3,1,3,0,1,5,79148a99c469,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Sales Executive
1,2.45,1,6,5,0,3.0,1,3,5,1,8,1,1,5,0,1,5,7a188bec7503,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Research Scientist
0,1.96,4,1,6,1,5.0,0,3,5,1,8,0,1,5,0,0,5,c484e2bee36a,,,kaggle,Research Scientist
0,1.91,1,1,6,0,5.0,0,3,5,1,8,1,1,2,0,1,5,3fccba4a456c,,,kaggle,Laboratory Technician
1,2.42,4,1,3,3,1.0,0,2,5,0,8,0,1,5,2,1,5,ecb4114be7bc,compensation,"After 1 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",kaggle,Laboratory Technician
0,3.13,5,1,3,2,8.0,0,3,5,0,8,1,1,3,2,1,5,440e435e4f10,,,kaggle,Laboratory Technician
0,3.77,5,1,7,1,8.0,1,2,5,0,8,3,1,2,2,1,5,dc17a1800464,,,kaggle,Research Scientist
0,1.86,5,0,10,3,4.0,0,3,5,1,8,3,1,2,0,1,5,015b89912d1b,,,kaggle,Research Scientist
0,4.32,1,0,7,0,7.0,0,3,5,1,8,3,1,2,0,1,5,4568cc1cea05,,,kaggle,Laboratory Technician
0,2.59,5,1,9,1,1.0,0,3,5,0,8,1,1,5,2,0,5,59ea2eaf162e,,,kaggle,Research Scientist
0,4.38,5,1,11,3,7.0,0,3,5,0,8,3,1,2,1,1,5,2f67ee11d3a1,,,kaggle,Laboratory Technician
0,3.22,4,1,7,0,3.0,0,4,5,1,8,1,1,5,2,1,5,24d4545138fc,,,kaggle,Laboratory Technician
1,4.33,2,0,6,3,5.0,1,3,2,1,8,1,1,5,0,0,5,73cc5c3b4a9f,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Human Resources
0,3.72,5,1,9,3,5.0,0,3,6,1,8,3,1,3,2,1,5,13d6daca8320,,,kaggle,Sales Executive
0,2.44,4,1,2,0,1.0,1,2,5,1,8,1,1,2,2,0,5,e5abed473da9,,,kaggle,Research Scientist
0,4.35,5,0,3,1,7.0,0,3,5,1,8,1,1,2,1,1,5,9530b6bdd7d8,,,kaggle,Laboratory Technician
0,3.66,1,0,6,0,7.0,0,2,5,1,8,3,1,2,0,1,5,b1e2115a207b,,,kaggle,Laboratory Technician
0,3.82,4,0,8,0,4.0,0,3,6,1,8,3,1,2,2,0,5,7f1717e8830e,,,kaggle,Sales Representative
0,3.84,4,0,9,0,4.0,0,3,6,1,8,3,1,2,2,0,5,7f1717e8830e,,,kaggle,Sales Representative
0,2.43,2,9,10,3,2.0,0,3,5,1,8,1,1,2,0,1,5,d26e53497a4c,,,kaggle,Laboratory Technician
0,4.36,1,1,8,1,1.0,0,3,5,1,8,0,1,5,0,0,5,bc0dbd570efb,,,kaggle,Laboratory Technician
0,4.42,4,1,7,0,9.0,0,3,6,1,8,3,1,0,1,1,5,8c3a83a076b5,,,kaggle,Sales Executive
0,4.46,2,6,7,2,2.0,0,1,5,1,8,0,1,5,0,1,5,2fade71ae9f6,,,kaggle,Research Scientist
0,3.2,4,1,7,0,1.0,1,2,5,1,8,0,1,2,2,1,5,5e8646617db9,,,kaggle,Research Scientist
0,3.74,2,0,4,0,5.0,1,2,5,1,8,1,1,2,0,1,5,4b057d6a080f,,,kaggle,Research Scientist
0,4.28,2,1,10,0,7.0,0,2,5,1,8,3,1,5,0,0,5,b31d49e6ca68,,,kaggle,Research Scientist
0,3.04,1,5,7,0,2.0,0,3,5,1,8,1,1,3,0,1,5,5e46855ab364,,,kaggle,Manufacturing Director
0,4.38,4,1,6,2,7.0,0,3,6,1,8,3,1,0,1,0,5,5937c9d52ec7,,,kaggle,Sales Executive
0,3.71,2,1,12,0,4.0,1,2,5,1,8,3,1,5,0,0,5,867d1d2f7de6,,,kaggle,Research Scientist
0,4.46,4,1,8,0,5.0,1,3,6,1,8,3,1,3,1,1,5,931de9c86f4e,,,kaggle,Sales Executive
0,3.7,2,0,11,0,5.0,1,3,6,1,8,1,1,4,0,1,5,ac743a121d09,,,kaggle,Sales Executive
0,3.03,2,1,7,2,8.0,0,3,6,1,8,1,1,4,0,0,5,bcd6cdf2a014,,,kaggle,Sales Executive
0,4.4,2,1,8,1,5.0,0,3,5,1,8,0,1,2,0,1,5,acaa38b54210,,,kaggle,Laboratory Technician
0,1.85,4,0,13,0,5.0,0,2,5,1,8,0,1,5,0,0,5,9da572655a86,,,kaggle,Research Scientist
1,3.74,1,0,11,0,4.0,0,3,6,1,8,0,1,2,0,1,5,b9d83f44dbb7,compensation,"After 4 years, my salary hasn't kept pace with market rates. I received an offer that was significantly higher and felt I had no choice but to accept it.",kaggle,Sales Representative
0,1.86,5,0,7,1,4.0,0,3,5,1,8,3,1,5,0,1,5,3289b17047bf,,,kaggle,Research Scientist
0,4.96,5,1,4,3,6.0,1,3,6,0,8,0,1,3,1,0,5,9e0e17a0c488,,,kaggle,Sales Executive
0,3.68,1,1,5,0,9.0,0,3,5,1,8,1,1,4,0,0,5,8c2c173a8a0a,,,kaggle,Manufacturing Director
0,4.35,1,1,10,2,9.0,0,2,5,0,8,0,1,0,0,1,5,b781cce91c7e,,,kaggle,Manufacturing Director
0,3.78,1,8,6,1,7.0,0,1,5,1,8,3,1,4,0,0,5,381422ff0d43,,,kaggle,Healthcare Representative
0,3.79,5,0,7,0,4.0,0,3,6,1,8,1,1,3,2,1,5,488acd54611f,,,kaggle,Sales Executive
0,3.02,5,1,5,0,9.0,1,3,5,1,8,0,1,1,2,1,5,14fcf1ec86df,,,kaggle,Research Director
0,4.29,5,1,7,3,0.0,0,2,5,1,8,1,1,5,1,1,5,fb24c2d9def6,,,kaggle,Research Scientist
0,3.18,4,1,11,1,1.0,0,3,5,1,8,3,1,5,2,0,5,4c938c768b56,,,kaggle,Research Scientist
0,3.84,2,9,8,2,2.0,0,3,5,1,8,1,1,2,0,0,5,8e8a6e6bfb9f,,,kaggle,Laboratory Technician
0,2.52,5,0,6,3,3.0,0,3,5,1,8,1,1,3,2,0,5,8ee3e7fc4b24,,,kaggle,Manufacturing Director
0,1.29,4,1,7,3,3.0,0,3,5,1,8,1,1,3,0,1,5,57867165bdf2,,,kaggle,Laboratory Technician
0,3.85,4,1,6,3,4.0,0,3,5,1,8,1,1,2,2,1,5,76431fb407a7,,,kaggle,Research Scientist
0,2.48,1,1,9,0,9.0,1,2,5,1,8,1,1,5,0,1,5,bb5e290921c2,,,kaggle,Research Scientist
0,2.52,4,1,9,0,5.0,0,3,5,1,8,0,1,2,2,1,5,7b8eb393d850,,,kaggle,Research Scientist
0,4.29,5,8,7,0,1.0,0,3,6,1,8,1,1,2,1,0,5,96545ed1e6b4,,,kaggle,Sales Representative
0,3.08,5,3,9,2,6.0,0,3,6,0,8,3,1,3,2,1,5,39db0bd86291,,,kaggle,Sales Executive
0,3.82,5,1,9,0,6.0,1,3,6,1,8,1,1,3,2,0,5,3dae85578d29,,,kaggle,Sales Executive
1,4.45,4,1,4,0,8.0,1,3,5,1,8,3,1,5,1,0,5,e4f305cbad49,work_life_balance,"After 8 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Research Scientist
0,3.09,1,0,1,0,5.0,0,4,5,1,8,1,1,5,0,1,5,427016800493,,,kaggle,Laboratory Technician
0,3.73,1,1,7,0,7.0,0,3,5,1,8,0,1,2,0,1,5,ac524b350263,,,kaggle,Laboratory Technician
0,3.68,4,7,9,3,3.0,0,3,5,1,8,1,1,2,2,0,5,7f2f6a979161,,,kaggle,Research Scientist
0,4.41,5,2,9,0,4.0,0,2,5,1,8,3,1,2,1,1,5,d1f7d56d9b08,,,kaggle,Research Scientist
0,3.77,5,1,12,0,6.0,0,2,5,1,8,3,1,2,2,0,5,ce319e8c4547,,,kaggle,Research Scientist
0,4.31,5,0,5,1,5.0,1,2,5,1,8,3,1,5,1,0,5,8db0c831a769,,,kaggle,Laboratory Technician
0,2.51,4,1,7,0,9.0,0,3,6,0,8,1,1,2,2,0,5,257ed0bb4a7f,,,kaggle,Sales Representative
0,3.77,1,0,7,2,7.0,0,2,5,1,8,1,1,3,0,0,5,f1ea0d6aebdf,,,kaggle,Research Scientist
0,3.04,4,0,7,2,8.0,0,2,6,1,8,3,1,4,2,0,5,a39410ea3480,,,kaggle,Sales Executive
0,3.11,2,1,4,0,5.0,0,2,5,1,8,1,1,5,0,1,5,f296d00a5614,,,kaggle,Research Scientist
1,1.87,2,1,2,3,1.0,0,3,2,1,8,1,1,2,0,0,5,53f6bbb7041b,career_growth,I've been in the same role for 1 years with no clear path forward. I want to grow into a leadership position but those opportunities don't exist here.,kaggle,Human Resources
0,4.31,5,1,5,2,7.0,0,3,6,1,8,3,1,2,1,1,5,7fa8c4f0adae,,,kaggle,Sales Executive
0,3.81,2,1,3,0,6.0,1,3,5,0,8,1,1,4,0,1,5,76d9b3285be5,,,kaggle,Manufacturing Director
0,3.74,2,1,9,0,6.0,1,3,5,0,8,1,1,4,0,1,5,76d9b3285be5,,,kaggle,Manufacturing Director
1,3.09,4,5,9,2,4.0,1,3,5,1,8,3,1,5,2,1,5,6b222743e627,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,kaggle,Laboratory Technician
1,3.83,4,1,9,1,2.0,1,2,5,1,8,3,1,2,0,1,5,b0da4b885a25,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,kaggle,Laboratory Technician
0,3.13,4,1,5,2,5.0,0,4,6,1,8,1,1,3,2,1,5,575d5408f227,,,kaggle,Sales Executive
0,3.75,5,1,7,0,5.0,0,1,5,1,8,1,1,2,2,1,5,cbdc5f5c0a0a,,,kaggle,Research Scientist
1,2.41,4,2,11,3,0.0,0,1,5,1,8,3,1,2,0,1,5,cc9cddb650dc,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,kaggle,Laboratory Technician
0,4.44,5,1,7,0,5.0,0,2,5,0,8,1,1,5,1,1,5,171f12fe3518,,,kaggle,Research Scientist
0,4.42,5,1,9,0,5.0,0,3,5,0,8,3,1,2,1,0,5,23e24fa0c58d,,,kaggle,Research Scientist
0,3.77,1,0,11,3,8.0,0,3,5,1,8,3,1,3,0,1,5,5c4fc43c5a2e,,,kaggle,Healthcare Representative
1,1.19,5,5,6,3,3.0,1,2,5,1,8,1,1,2,0,1,5,b6d304f5f1b3,management,There were ongoing communication issues with leadership in my department. Decisions were made without consulting the team and morale suffered.,kaggle,Research Scientist
0,3.18,5,1,5,0,7.0,0,3,6,1,8,3,1,3,2,1,5,6b9128ac93d6,,,kaggle,Sales Executive
0,3.7,1,1,8,3,10.0,0,3,5,1,8,0,1,3,0,1,5,e4ceacb6413f,,,kaggle,Laboratory Technician
1,1.22,2,7,6,1,7.0,1,3,5,1,8,3,1,5,0,0,5,823b8da3c0ef,compensation,I enjoyed the team but the total compensation package wasn't competitive. Benefits and base salary both fell below industry standard.,kaggle,Research Scientist
1,3.72,4,6,6,2,2.0,0,2,5,1,8,3,1,3,0,1,5,622d4de79305,management,There were ongoing communication issues with leadership in my department. Decisions were made without consulting the team and morale suffered.,kaggle,Research Scientist
0,3.09,2,1,8,0,8.0,1,3,6,0,8,1,1,3,0,0,5,03441096bd28,,,kaggle,Sales Executive
0,2.56,5,1,7,0,5.0,0,3,2,1,8,0,1,3,2,1,5,757a943b0baf,,,kaggle,Human Resources
0,2.42,5,1,8,0,4.0,0,3,6,1,8,3,1,3,2,1,5,494e1f2e48b7,,,kaggle,Sales Executive
0,3.73,4,5,3,1,2.0,0,3,5,1,8,0,1,5,2,0,5,54d97ba41edc,,,kaggle,Research Scientist
0,4.36,2,1,3,1,1.0,0,3,6,0,8,1,1,5,0,1,5,72367e7cf7cb,,,kaggle,Sales Representative
1,2.42,1,1,6,1,10.0,0,2,5,1,8,3,1,0,0,1,5,2e74df74b616,work_life_balance,"After 10 years of intense hours, I'm burned out. The company culture prioritizes presence over productivity.",kaggle,Healthcare Representative
0,3.78,4,3,4,1,8.0,0,4,5,1,8,3,1,2,2,0,5,1b0558389a0b,,,kaggle,Research Scientist
0,2.54,4,1,6,0,4.0,0,2,5,1,8,0,1,5,2,1,5,50e543bcf921,,,kaggle,Laboratory Technician
1,1.85,2,1,7,1,1.0,0,3,5,1,8,0,1,2,0,1,5,55ee84239ded,management,My relationship with my manager deteriorated over the past year. Feedback was inconsistent and I felt my contributions weren't recognized.,kaggle,Laboratory Technician
0,4.28,2,0,5,0,9.0,0,2,5,1,8,0,1,4,0,0,5,cbd5f97772c5,,,kaggle,Manufacturing Director
0,1.89,2,0,6,0,5.0,0,1,5,1,8,1,1,2,0,1,5,0e2c2f286871,,,kaggle,Research Scientist
0,3.2,4,1,6,3,3.0,1,3,5,1,8,0,1,2,2,1,5,52a02566305f,,,kaggle,Research Scientist
1,3.83,5,1,7,2,1.0,1,2,5,1,8,1,1,2,0,0,5,18d8ce4ddad5,relocation,I'm relocating for family reasons and unfortunately remote work isn't available for my role. I'd consider returning if circumstances change.,kaggle,Laboratory Technician
0,3.79,1,1,8,0,6.0,0,3,5,1,8,1,1,2,0,1,5,cbb2c471c83b,,,kaggle,Laboratory Technician
0,4.31,4,0,5,0,4.0,1,2,5,1,8,3,1,5,1,1,5,933a84a3ba91,,,kaggle,Laboratory Technician
0,3.72,5,1,12,0,2.0,1,3,5,1,8,1,1,2,2,1,5,7e4de5560286,,,kaggle,Laboratory Technician
0,4.41,1,2,9,3,3.0,0,2,5,1,8,3,1,5,0,1,5,349f0f01abfe,,,kaggle,Research Scientist
0,2.47,5,0,6,0,9.0,0,3,5,1,8,1,1,4,2,0,5,a773e66a42f6,,,kaggle,Laboratory Technician
0,3.11,1,1,6,0,5.0,0,3,6,1,8,1,1,3,0,1,5,0274235eab72,,,kaggle,Sales Executive
0,4.47,1,0,6,0,5.0,0,3,6,1,8,3,1,0,0,1,5,a47cf9848aaf,,,kaggle,Sales Executive
1,2.44,4,3,3,2,3.0,0,4,6,1,8,1,1,2,0,1,5,5c2d332282de,work_life_balance,The overtime expectations became unsustainable. I was regularly working evenings and weekends with no flexibility offered in return.,kaggle,Sales Representative
